-181.095, -53.592, 14.692, 23.083
-181.093, -54.082, 14.706, 23.116
-181.090, -54.573, 14.727, 23.149
-181.087, -55.064, 14.755, 23.182
-181.085, -55.557, 14.789, 23.215
-181.082, -56.051, 14.828, 23.248
-181.079, -56.547, 14.871, 23.281
-181.077, -57.044, 14.919, 23.314
-181.074, -57.543, 14.971, 23.347
-181.071, -58.043, 15.027, 23.380
-181.068, -58.546, 15.086, 23.413
-181.066, -59.051, 15.148, 23.446
-181.063, -59.557, 15.212, 23.479
-181.060, -60.066, 15.279, 23.512
-181.057, -60.578, 15.348, 23.545
-181.054, -61.091, 15.419, 23.578
-181.051, -61.607, 15.492, 23.611
-181.048, -62.126, 15.566, 23.644
-181.045, -62.647, 15.642, 23.677
-181.042, -63.170, 15.719, 23.710
-181.039, -63.696, 15.798, 23.743
-181.036, -64.225, 15.878, 23.776
-181.033, -64.757, 15.958, 23.809
-181.030, -65.291, 16.040, 23.842
-181.027, -65.828, 16.122, 23.875
-181.024, -66.367, 16.205, 23.908
-181.020, -66.910, 16.289, 23.941
-181.017, -67.455, 16.374, 23.974
-181.014, -68.003, 16.459, 24.007
-181.011, -68.554, 16.544, 24.040
-181.007, -69.108, 16.630, 24.073
-181.004, -69.664, 16.716, 24.106
-181.001, -70.224, 16.803, 24.139
-180.997, -70.786, 16.890, 24.172
-180.994, -71.351, 16.977, 24.205
-180.990, -71.920, 17.064, 24.238
-180.987, -72.491, 17.151, 24.271
-180.983, -73.065, 17.236, 24.304
-180.980, -73.641, 17.316, 24.337
-180.976, -74.220, 17.388, 24.370
-180.973, -74.801, 17.450, 24.403
-180.969, -75.384, 17.500, 24.436
-180.965, -75.968, 17.535, 24.469
-180.962, -76.553, 17.555, 24.502
-180.958, -77.138, 17.561, 24.535
-180.954, -77.722, 17.553, 24.568
-180.950, -78.306, 17.534, 24.601
-180.947, -78.889, 17.508, 24.634
-180.943, -79.471, 17.479, 24.667
-180.939, -80.053, 17.452, 24.700
-180.935, -80.633, 17.432, 24.733
-180.931, -81.214, 17.421, 24.766
-180.927, -81.794, 17.417, 24.799
-180.924, -82.375, 17.421, 24.832
-180.920, -82.955, 17.431, 24.865
-180.916, -83.537, 17.448, 24.898
-180.912, -84.119, 17.470, 24.931
-180.908, -84.702, 17.496, 24.964
-180.904, -85.286, 17.528, 24.997
-180.900, -85.872, 17.563, 25.030
-180.896, -86.458, 17.603, 25.063
-180.892, -87.046, 17.646, 25.096
-180.888, -87.636, 17.692, 25.129
-180.884, -88.227, 17.741, 25.162
-180.879, -88.820, 17.792, 25.195
-180.875, -89.414, 17.847, 25.228
-180.871, -90.011, 17.903, 25.261
-180.867, -90.609, 17.962, 25.294
-180.863, -91.210, 18.022, 25.327
-180.858, -91.812, 18.084, 25.360
-180.854, -92.417, 18.148, 25.393
-180.850, -93.024, 18.214, 25.426
-180.845, -93.633, 18.281, 25.459
-180.841, -94.244, 18.349, 25.492
-180.836, -94.858, 18.417, 25.525
-180.832, -95.473, 18.485, 25.558
-180.828, -96.091, 18.542, 25.591
-180.823, -96.710, 18.582, 25.624
-180.818, -97.330, 18.597, 25.657
-180.814, -97.949, 18.578, 25.690
-180.809, -98.566, 18.523, 25.723
-180.805, -99.180, 18.433, 25.756
-180.800, -99.791, 18.311, 25.789
-180.796, -100.396, 18.161, 25.822
-180.791, -100.996, 17.988, 25.855
-180.787, -101.589, 17.798, 25.888
-180.782, -102.176, 17.596, 25.921
-180.778, -102.755, 17.388, 25.954
-180.773, -103.328, 17.179, 25.987
-180.769, -103.895, 16.975, 26.020
-180.765, -104.455, 16.783, 26.053
-180.760, -105.009, 16.607, 26.086
-180.756, -105.558, 16.447, 26.119
-180.751, -106.102, 16.303, 26.152
-180.747, -106.642, 16.175, 26.185
-180.743, -107.179, 16.062, 26.218
-180.738, -107.712, 15.964, 26.251
-180.734, -108.242, 15.880, 26.284
-180.730, -108.770, 15.810, 26.317
-180.725, -109.296, 15.753, 26.350
-180.721, -109.821, 15.709, 26.383
-180.717, -110.344, 15.676, 26.416
-180.712, -110.867, 15.654, 26.449
-180.708, -111.389, 15.642, 26.482
-180.704, -111.911, 15.640, 26.515
-180.699, -112.434, 15.646, 26.548
-180.695, -112.956, 15.660, 26.581
-180.691, -113.480, 15.681, 26.614
-180.686, -114.004, 15.708, 26.647
-180.682, -114.529, 15.740, 26.680
-180.678, -115.055, 15.778, 26.713
-180.673, -115.583, 15.820, 26.746
-180.669, -116.112, 15.866, 26.779
-180.664, -116.642, 15.916, 26.812
-180.660, -117.175, 15.969, 26.845
-180.655, -117.709, 16.025, 26.878
-180.651, -118.245, 16.084, 26.911
-180.646, -118.783, 16.146, 26.944
-180.642, -119.323, 16.210, 26.977
-180.637, -119.866, 16.276, 27.010
-180.632, -120.410, 16.344, 27.043
-180.628, -120.957, 16.414, 27.076
-180.623, -121.506, 16.485, 27.109
-180.618, -122.058, 16.558, 27.142
-180.613, -122.612, 16.632, 27.175
-180.609, -123.169, 16.707, 27.208
-180.604, -123.728, 16.784, 27.241
-180.599, -124.289, 16.861, 27.274
-180.594, -124.854, 16.940, 27.307
-180.589, -125.420, 17.019, 27.340
-180.584, -125.990, 17.099, 27.373
-180.579, -126.562, 17.179, 27.406
-180.574, -127.137, 17.260, 27.439
-180.569, -127.714, 17.342, 27.472
-180.563, -128.295, 17.425, 27.505
-180.558, -128.878, 17.507, 27.538
-180.553, -129.463, 17.590, 27.571
-180.548, -130.052, 17.674, 27.604
-180.542, -130.643, 17.756, 27.637
-180.537, -131.237, 17.831, 27.670
-180.531, -131.833, 17.887, 27.703
-180.526, -132.429, 17.910, 27.736
-180.520, -133.025, 17.885, 27.769
-180.515, -133.619, 17.816, 27.802
-180.509, -134.209, 17.710, 27.835
-180.504, -134.794, 17.574, 27.868
-180.498, -135.375, 17.411, 27.901
-180.493, -135.949, 17.225, 27.934
-180.487, -136.516, 17.019, 27.967
-180.482, -137.076, 16.796, 28.000
-180.477, -137.628, 16.558, 28.033
-180.471, -138.172, 16.308, 28.066
-180.466, -138.707, 16.047, 28.099
-180.461, -139.234, 15.775, 28.132
-180.456, -139.752, 15.497, 28.165
-180.451, -140.260, 15.215, 28.198
-180.446, -140.759, 14.934, 28.231
-180.441, -141.249, 14.659, 28.264
-180.436, -141.730, 14.396, 28.297
-180.431, -142.203, 14.150, 28.330
-180.426, -142.669, 13.925, 28.363
-180.421, -143.128, 13.720, 28.396
-180.416, -143.581, 13.536, 28.429
-180.412, -144.028, 13.373, 28.462
-180.407, -144.471, 13.231, 28.495
-180.402, -144.910, 13.109, 28.528
-180.398, -145.345, 13.005, 28.561
-180.393, -145.777, 12.920, 28.594
-180.389, -146.207, 12.853, 28.627
-180.384, -146.635, 12.802, 28.660
-180.379, -147.062, 12.766, 28.693
-180.375, -147.488, 12.744, 28.726
-180.370, -147.914, 12.736, 28.759
-180.366, -148.340, 12.739, 28.792
-180.361, -148.766, 12.753, 28.825
-180.357, -149.192, 12.776, 28.858
-180.352, -149.620, 12.807, 28.891
-180.347, -150.049, 12.845, 28.924
-180.343, -150.479, 12.889, 28.957
-180.338, -150.911, 12.939, 28.990
-180.333, -151.344, 12.993, 29.023
-180.329, -151.780, 13.053, 29.056
-180.324, -152.217, 13.116, 29.089
-180.319, -152.657, 13.182, 29.122
-180.314, -153.099, 13.252, 29.155
-180.309, -153.543, 13.324, 29.188
-180.304, -153.989, 13.400, 29.221
-180.299, -154.438, 13.477, 29.254
-180.294, -154.890, 13.556, 29.287
-180.289, -155.344, 13.637, 29.320
-180.284, -155.801, 13.720, 29.353
-180.279, -156.261, 13.805, 29.386
-180.274, -156.724, 13.890, 29.419
-180.268, -157.189, 13.977, 29.452
-180.263, -157.658, 14.065, 29.485
-180.258, -158.129, 14.153, 29.518
-180.252, -158.603, 14.243, 29.551
-180.247, -159.080, 14.333, 29.584
-180.241, -159.561, 14.424, 29.617
-180.236, -160.044, 14.516, 29.650
-180.230, -160.530, 14.608, 29.683
-180.224, -161.020, 14.700, 29.716
-180.218, -161.512, 14.793, 29.749
-180.213, -162.008, 14.886, 29.782
-180.207, -162.506, 14.980, 29.815
-180.201, -163.008, 15.073, 29.848
-180.195, -163.513, 15.167, 29.881
-180.188, -164.021, 15.261, 29.914
-180.182, -164.532, 15.356, 29.947
-180.176, -165.046, 15.450, 29.980
-180.169, -165.564, 15.544, 30.013
-180.163, -166.084, 15.639, 30.046
-180.156, -166.608, 15.733, 30.079
-180.150, -167.135, 15.828, 30.112
-180.143, -167.665, 15.922, 30.145
-180.136, -168.198, 16.016, 30.178
-180.129, -168.734, 16.111, 30.211
-180.122, -169.274, 16.205, 30.244
-180.115, -169.816, 16.299, 30.277
-180.108, -170.362, 16.393, 30.310
-180.100, -170.911, 16.487, 30.343
-180.093, -171.462, 16.580, 30.376
-180.085, -172.017, 16.674, 30.409
-180.078, -172.576, 16.768, 30.442
-180.070, -173.137, 16.861, 30.475
-180.062, -173.701, 16.952, 30.508
-180.054, -174.268, 17.027, 30.541
-180.046, -174.836, 17.070, 30.574
-180.037, -175.405, 17.066, 30.607
-180.029, -175.972, 17.014, 30.640
-180.020, -176.535, 16.924, 30.673
-180.011, -177.095, 16.800, 30.706
-180.002, -177.649, 16.649, 30.739
-179.992, -178.198, 16.474, 30.772
-179.982, -178.741, 16.278, 30.805
-179.972, -179.276, 16.064, 30.838
-179.961, -179.804, 15.835, 30.871
-179.949, -180.324, 15.593, 30.904
-179.937, -180.835, 15.339, 30.937
-179.923, -181.338, 15.075, 30.970
-179.909, -181.832, 14.802, 31.003
-179.894, -182.317, 14.522, 31.036
-179.879, -182.792, 14.236, 31.069
-179.862, -183.258, 13.944, 31.102
-179.844, -183.714, 13.647, 31.135
-179.826, -184.160, 13.347, 31.168
-179.806, -184.596, 13.043, 31.201
-179.786, -185.022, 12.736, 31.234
-179.765, -185.438, 12.427, 31.267
-179.744, -185.843, 12.119, 31.300
-179.722, -186.238, 11.813, 31.333
-179.699, -186.623, 11.514, 31.366
-179.677, -186.999, 11.226, 31.399
-179.654, -187.366, 10.957, 31.432
-179.631, -187.724, 10.711, 31.465
-179.608, -188.075, 10.494, 31.498
-179.586, -188.420, 10.305, 31.531
-179.564, -188.760, 10.144, 31.564
-179.543, -189.095, 10.011, 31.597
-179.522, -189.427, 9.905, 31.630
-179.502, -189.756, 9.825, 31.663
-179.483, -190.083, 9.769, 31.696
-179.464, -190.408, 9.735, 31.729
-179.447, -190.734, 9.721, 31.762
-179.429, -191.059, 9.726, 31.795
-179.413, -191.385, 9.745, 31.828
-179.398, -191.712, 9.776, 31.861
-179.383, -192.040, 9.819, 31.894
-179.369, -192.369, 9.871, 31.927
-179.355, -192.701, 9.930, 31.960
-179.342, -193.035, 9.996, 31.993
-179.329, -193.370, 10.067, 32.026
-179.317, -193.709, 10.143, 32.059
-179.304, -194.050, 10.224, 32.092
-179.292, -194.393, 10.308, 32.125
-179.280, -194.740, 10.395, 32.158
-179.267, -195.089, 10.484, 32.191
-179.254, -195.441, 10.576, 32.224
-179.240, -195.797, 10.669, 32.257
-179.225, -196.155, 10.763, 32.290
-179.207, -196.516, 10.859, 32.323
-179.188, -196.880, 10.955, 32.356
-179.166, -197.248, 11.049, 32.389
-179.141, -197.618, 11.146, 32.422
-179.112, -197.991, 11.239, 32.455
-179.078, -198.367, 11.335, 32.488
-179.041, -198.745, 11.431, 32.521
-178.999, -199.127, 11.525, 32.554
-178.953, -199.510, 11.622, 32.587
-178.901, -199.897, 11.719, 32.620
-178.845, -200.286, 11.814, 32.653
-178.783, -200.677, 11.911, 32.686
-178.715, -201.070, 12.006, 32.719
-178.642, -201.466, 12.104, 32.752
-178.564, -201.864, 12.203, 32.785
-178.480, -202.264, 12.301, 32.818
-178.391, -202.667, 12.401, 32.851
-178.297, -203.071, 12.500, 32.884
-178.197, -203.478, 12.601, 32.917
-178.092, -203.887, 12.703, 32.950
-177.982, -204.298, 12.805, 32.983
-177.867, -204.711, 12.908, 33.016
-177.747, -205.127, 13.010, 33.049
-177.622, -205.544, 13.114, 33.082
-177.493, -205.964, 13.218, 33.115
-177.359, -206.387, 13.323, 33.148
-177.222, -206.812, 13.428, 33.181
-177.081, -207.239, 13.533, 33.214
-176.936, -207.669, 13.639, 33.247
-176.787, -208.101, 13.744, 33.280
-176.634, -208.535, 13.849, 33.313
-176.478, -208.972, 13.954, 33.346
-176.319, -209.412, 14.059, 33.379
-176.157, -209.854, 14.163, 33.412
-175.991, -210.299, 14.268, 33.445
-175.822, -210.747, 14.372, 33.478
-175.650, -211.196, 14.476, 33.511
-175.475, -211.649, 14.579, 33.544
-175.297, -212.104, 14.682, 33.577
-175.116, -212.561, 14.784, 33.610
-174.932, -213.021, 14.887, 33.643
-174.744, -213.483, 14.989, 33.676
-174.554, -213.947, 15.090, 33.709
-174.360, -214.414, 15.191, 33.742
-174.163, -214.883, 15.291, 33.775
-173.963, -215.355, 15.390, 33.808
-173.759, -215.828, 15.489, 33.841
-173.552, -216.303, 15.588, 33.874
-173.341, -216.781, 15.687, 33.907
-173.126, -217.260, 15.784, 33.940
-172.908, -217.742, 15.882, 33.973
-172.687, -218.225, 15.979, 34.006
-172.461, -218.710, 16.076, 34.039
-172.232, -219.197, 16.172, 34.072
-172.000, -219.686, 16.269, 34.105
-171.763, -220.176, 16.365, 34.138
-171.523, -220.669, 16.461, 34.171
-171.280, -221.163, 16.556, 34.204
-171.033, -221.659, 16.651, 34.237
-170.783, -222.157, 16.747, 34.270
-170.529, -222.657, 16.842, 34.303
-170.271, -223.159, 16.936, 34.336
-170.011, -223.662, 17.031, 34.369
-169.747, -224.167, 17.125, 34.402
-169.480, -224.674, 17.219, 34.435
-169.209, -225.183, 17.314, 34.468
-168.936, -225.694, 17.407, 34.501
-168.660, -226.207, 17.501, 34.534
-168.380, -226.722, 17.594, 34.567
-168.098, -227.238, 17.687, 34.600
-167.812, -227.757, 17.780, 34.633
-167.524, -228.277, 17.873, 34.666
-167.234, -228.800, 17.965, 34.699
-166.940, -229.324, 18.057, 34.732
-166.644, -229.851, 18.149, 34.765
-166.345, -230.380, 18.241, 34.798
-166.043, -230.910, 18.332, 34.831
-165.739, -231.443, 18.423, 34.864
-165.432, -231.977, 18.514, 34.897
-165.123, -232.514, 18.604, 34.930
-164.811, -233.053, 18.694, 34.963
-164.497, -233.593, 18.784, 34.996
-164.180, -234.136, 18.874, 35.029
-163.861, -234.681, 18.963, 35.062
-163.539, -235.228, 19.052, 35.095
-163.216, -235.777, 19.141, 35.128
-162.890, -236.328, 19.229, 35.161
-162.561, -236.881, 19.317, 35.194
-162.230, -237.436, 19.405, 35.227
-161.897, -237.993, 19.493, 35.260
-161.562, -238.552, 19.580, 35.293
-161.225, -239.113, 19.667, 35.326
-160.885, -239.677, 19.754, 35.359
-160.544, -240.242, 19.840, 35.392
-160.200, -240.810, 19.925, 35.425
-159.855, -241.379, 20.001, 35.458
-159.508, -241.950, 20.059, 35.491
-159.160, -242.522, 20.086, 35.524
-158.812, -243.093, 20.070, 35.557
-158.465, -243.662, 20.009, 35.590
-158.119, -244.228, 19.908, 35.623
-157.776, -244.790, 19.775, 35.656
-157.435, -245.348, 19.613, 35.689
-157.098, -245.900, 19.427, 35.722
-156.764, -246.447, 19.221, 35.755
-156.434, -246.988, 18.999, 35.788
-156.109, -247.522, 18.768, 35.821
-155.788, -248.051, 18.534, 35.854
-155.471, -248.573, 18.304, 35.887
-155.159, -249.089, 18.084, 35.920
-154.851, -249.600, 17.879, 35.953
-154.547, -250.106, 17.689, 35.986
-154.247, -250.608, 17.515, 36.019
-153.951, -251.106, 17.355, 36.052
-153.658, -251.601, 17.211, 36.085
-153.368, -252.093, 17.082, 36.118
-153.081, -252.582, 16.967, 36.151
-152.797, -253.068, 16.866, 36.184
-152.515, -253.553, 16.779, 36.217
-152.236, -254.036, 16.705, 36.250
-151.958, -254.517, 16.643, 36.283
-151.682, -254.998, 16.593, 36.316
-151.408, -255.478, 16.554, 36.349
-151.134, -255.957, 16.526, 36.382
-150.862, -256.436, 16.508, 36.415
-150.590, -256.915, 16.499, 36.448
-150.317, -257.394, 16.499, 36.481
-150.045, -257.873, 16.506, 36.514
-149.773, -258.353, 16.521, 36.547
-149.500, -258.832, 16.541, 36.580
-149.227, -259.313, 16.568, 36.613
-148.954, -259.794, 16.599, 36.646
-148.680, -260.277, 16.635, 36.679
-148.405, -260.761, 16.675, 36.712
-148.130, -261.246, 16.719, 36.745
-147.855, -261.732, 16.767, 36.778
-147.580, -262.221, 16.817, 36.811
-147.304, -262.711, 16.871, 36.844
-147.029, -263.204, 16.926, 36.877
-146.756, -263.699, 16.983, 36.910
-146.483, -264.198, 17.042, 36.943
-146.212, -264.699, 17.102, 36.976
-145.943, -265.204, 17.163, 37.009
-145.676, -265.712, 17.224, 37.042
-145.412, -266.224, 17.286, 37.075
-145.151, -266.739, 17.348, 37.108
-144.894, -267.259, 17.410, 37.141
-144.640, -267.783, 17.473, 37.174
-144.391, -268.311, 17.536, 37.207
-144.146, -268.843, 17.601, 37.240
-143.905, -269.380, 17.665, 37.273
-143.668, -269.921, 17.731, 37.306
-143.436, -270.466, 17.797, 37.339
-143.208, -271.016, 17.864, 37.372
-142.985, -271.570, 17.932, 37.405
-142.767, -272.128, 18.002, 37.438
-142.552, -272.690, 18.074, 37.471
-142.342, -273.257, 18.146, 37.504
-142.136, -273.827, 18.220, 37.537
-141.935, -274.402, 18.296, 37.570
-141.736, -274.981, 18.373, 37.603
-141.542, -275.564, 18.452, 37.636
-141.350, -276.150, 18.532, 37.669
-141.162, -276.741, 18.613, 37.702
-140.976, -277.335, 18.696, 37.735
-140.793, -277.933, 18.779, 37.768
-140.612, -278.534, 18.864, 37.801
-140.433, -279.139, 18.948, 37.834
-140.255, -279.748, 19.033, 37.867
-140.079, -280.360, 19.119, 37.900
-139.905, -280.975, 19.205, 37.933
-139.731, -281.594, 19.290, 37.966
-139.559, -282.215, 19.376, 37.999
-139.389, -282.841, 19.462, 38.032
-139.220, -283.469, 19.547, 38.065
-139.052, -284.101, 19.632, 38.098
-138.886, -284.736, 19.716, 38.131
-138.721, -285.374, 19.800, 38.164
-138.559, -286.016, 19.884, 38.197
-138.399, -286.661, 19.966, 38.230
-138.241, -287.310, 20.048, 38.263
-138.086, -287.962, 20.129, 38.296
-137.934, -288.618, 20.209, 38.329
-137.786, -289.277, 20.289, 38.362
-137.640, -289.939, 20.367, 38.395
-137.499, -290.605, 20.444, 38.428
-137.361, -291.274, 20.522, 38.461
-137.228, -291.947, 20.598, 38.494
-137.098, -292.623, 20.673, 38.527
-136.973, -293.302, 20.749, 38.560
-136.852, -293.985, 20.824, 38.593
-136.736, -294.671, 20.899, 38.626
-136.625, -295.361, 20.973, 38.659
-136.518, -296.053, 21.048, 38.692
-136.415, -296.749, 21.122, 38.725
-136.318, -297.448, 21.197, 38.758
-136.224, -298.151, 21.273, 38.791
-136.135, -298.856, 21.348, 38.824
-136.051, -299.564, 21.424, 38.857
-135.970, -300.276, 21.501, 38.890
-135.893, -300.990, 21.576, 38.923
-135.821, -301.707, 21.640, 38.956
-135.753, -302.426, 21.678, 38.989
-135.688, -303.146, 21.675, 39.022
-135.628, -303.864, 21.626, 39.055
-135.571, -304.579, 21.536, 39.088
-135.518, -305.290, 21.412, 39.121
-135.468, -305.997, 21.258, 39.154
-135.423, -306.698, 21.078, 39.187
-135.380, -307.392, 20.875, 39.220
-135.342, -308.080, 20.653, 39.253
-135.306, -308.759, 20.414, 39.286
-135.275, -309.431, 20.160, 39.319
-135.246, -310.094, 19.893, 39.352
-135.221, -310.748, 19.616, 39.385
-135.200, -311.393, 19.328, 39.418
-135.182, -312.028, 19.032, 39.451
-135.168, -312.653, 18.729, 39.484
-135.157, -313.268, 18.419, 39.517
-135.150, -313.873, 18.104, 39.550
-135.146, -314.468, 17.787, 39.583
-135.146, -315.052, 17.476, 39.616
-135.149, -315.628, 17.217, 39.649
-135.156, -316.194, 16.929, 39.682
-135.166, -316.751, 16.646, 39.715
-135.179, -317.298, 16.348, 39.748
-135.196, -317.835, 16.066, 39.781
-135.216, -318.363, 15.772, 39.814
-135.239, -318.880, 15.449, 39.847
-135.265, -319.388, 15.186, 39.880
-135.294, -319.886, 14.879, 39.913
-135.326, -320.374, 14.598, 39.946
-135.360, -320.853, 14.315, 39.979
-135.397, -321.324, 14.090, 40.012
-135.435, -321.786, 13.849, 40.045
-135.477, -322.241, 13.623, 40.078
-135.520, -322.688, 13.396, 40.111
-135.564, -323.129, 13.211, 40.144
-135.609, -323.564, 13.037, 40.177
-135.656, -323.992, 12.861, 40.210
-135.704, -324.415, 12.684, 40.243
-135.752, -324.832, 12.523, 40.276
-135.800, -325.244, 12.384, 40.309
-135.848, -325.652, 12.265, 40.342
-135.895, -326.057, 12.167, 40.375
-135.942, -326.459, 12.089, 40.408
-135.988, -326.858, 12.029, 40.441
-136.035, -327.257, 11.987, 40.474
-136.081, -327.654, 11.960, 40.507
-136.128, -328.051, 11.948, 40.540
-136.175, -328.448, 11.949, 40.573
-136.223, -328.845, 11.962, 40.606
-136.273, -329.242, 11.983, 40.639
-136.324, -329.640, 12.014, 40.672
-136.377, -330.039, 12.052, 40.705
-136.433, -330.439, 12.096, 40.738
-136.490, -330.841, 12.147, 40.771
-136.551, -331.243, 12.201, 40.804
-136.614, -331.647, 12.260, 40.837
-136.680, -332.053, 12.324, 40.870
-136.750, -332.460, 12.390, 40.903
-136.822, -332.869, 12.461, 40.936
-136.899, -333.280, 12.532, 40.969
-136.979, -333.692, 12.608, 41.002
-137.062, -334.107, 12.685, 41.035
-137.149, -334.523, 12.765, 41.068
-137.240, -334.941, 12.848, 41.101
-137.334, -335.361, 12.931, 41.134
-137.432, -335.784, 13.017, 41.167
-137.533, -336.208, 13.103, 41.200
-137.638, -336.634, 13.192, 41.233
-137.746, -337.063, 13.281, 41.266
-137.858, -337.494, 13.373, 41.299
-137.972, -337.927, 13.465, 41.332
-138.090, -338.363, 13.558, 41.365
-138.210, -338.801, 13.652, 41.398
-138.334, -339.242, 13.746, 41.431
-138.461, -339.685, 13.842, 41.464
-138.591, -340.130, 13.937, 41.497
-138.723, -340.578, 14.033, 41.530
-138.859, -341.028, 14.128, 41.563
-138.998, -341.480, 14.225, 41.596
-139.141, -341.935, 14.321, 41.629
-139.286, -342.393, 14.417, 41.662
-139.435, -342.852, 14.514, 41.695
-139.587, -343.314, 14.610, 41.728
-139.743, -343.778, 14.706, 41.761
-139.902, -344.244, 14.801, 41.794
-140.066, -344.712, 14.896, 41.827
-140.233, -345.182, 14.990, 41.860
-140.405, -345.653, 15.085, 41.893
-140.582, -346.126, 15.178, 41.926
-140.763, -346.601, 15.271, 41.959
-140.949, -347.077, 15.364, 41.992
-141.141, -347.555, 15.456, 42.025
-141.337, -348.033, 15.548, 42.058
-141.538, -348.513, 15.639, 42.091
-141.745, -348.994, 15.730, 42.124
-141.957, -349.476, 15.821, 42.157
-142.174, -349.959, 15.912, 42.190
-142.397, -350.442, 16.002, 42.223
-142.626, -350.927, 16.093, 42.256
-142.859, -351.412, 16.184, 42.289
-143.098, -351.898, 16.276, 42.322
-143.342, -352.385, 16.368, 42.355
-143.591, -352.872, 16.460, 42.388
-143.845, -353.362, 16.553, 42.421
-144.103, -353.852, 16.647, 42.454
-144.365, -354.343, 16.741, 42.487
-144.632, -354.836, 16.836, 42.520
-144.902, -355.331, 16.931, 42.553
-145.177, -355.826, 17.026, 42.586
-145.454, -356.324, 17.121, 42.619
-145.736, -356.823, 17.216, 42.652
-146.020, -357.325, 17.312, 42.685
-146.307, -357.828, 17.407, 42.718
-146.597, -358.333, 17.502, 42.751
-146.890, -358.841, 17.597, 42.784
-147.185, -359.350, 17.692, 42.817
-147.483, -359.862, 17.786, 42.850
-147.782, -360.377, 17.880, 42.883
-148.084, -360.894, 17.974, 42.916
-148.387, -361.413, 18.068, 42.949
-148.693, -361.935, 18.161, 42.982
-148.999, -362.459, 18.253, 43.015
-149.308, -362.987, 18.345, 43.048
-149.618, -363.516, 18.437, 43.081
-149.929, -364.049, 18.529, 43.114
-150.242, -364.584, 18.620, 43.147
-150.556, -365.122, 18.711, 43.180
-150.872, -365.663, 18.801, 43.213
-151.189, -366.206, 18.891, 43.246
-151.507, -366.752, 18.981, 43.279
-151.826, -367.301, 19.070, 43.312
-152.147, -367.853, 19.159, 43.345
-152.468, -368.407, 19.248, 43.378
-152.791, -368.964, 19.336, 43.411
-153.115, -369.524, 19.424, 43.444
-153.440, -370.086, 19.512, 43.477
-153.767, -370.651, 19.600, 43.510
-154.094, -371.219, 19.687, 43.543
-154.423, -371.790, 19.774, 43.576
-154.752, -372.363, 19.860, 43.609
-155.083, -372.939, 19.946, 43.642
-155.415, -373.518, 20.032, 43.675
-155.748, -374.099, 20.118, 43.708
-156.082, -374.683, 20.203, 43.741
-156.417, -375.270, 20.288, 43.774
-156.753, -375.859, 20.373, 43.807
-157.090, -376.451, 20.457, 43.840
-157.428, -377.046, 20.542, 43.873
-157.767, -377.643, 20.625, 43.906
-158.108, -378.243, 20.709, 43.939
-158.449, -378.845, 20.792, 43.972
-158.791, -379.451, 20.875, 44.005
-159.133, -380.058, 20.958, 44.038
-159.477, -380.669, 21.041, 44.071
-159.822, -381.282, 21.123, 44.104
-160.167, -381.898, 21.205, 44.137
-160.514, -382.517, 21.286, 44.170
-160.861, -383.138, 21.368, 44.203
-161.209, -383.762, 21.449, 44.236
-161.558, -384.388, 21.530, 44.269
-161.907, -385.017, 21.610, 44.302
-162.258, -385.649, 21.690, 44.335
-162.609, -386.283, 21.770, 44.368
-162.960, -386.920, 21.850, 44.401
-163.313, -387.560, 21.929, 44.434
-163.665, -388.203, 22.009, 44.467
-164.019, -388.848, 22.087, 44.500
-164.373, -389.496, 22.166, 44.533
-164.727, -390.146, 22.244, 44.566
-165.082, -390.799, 22.322, 44.599
-165.437, -391.456, 22.400, 44.632
-165.793, -392.114, 22.477, 44.665
-166.148, -392.776, 22.555, 44.698
-166.504, -393.440, 22.631, 44.731
-166.860, -394.108, 22.708, 44.764
-167.216, -394.778, 22.784, 44.797
-167.572, -395.451, 22.860, 44.830
-167.929, -396.127, 22.936, 44.863
-168.284, -396.805, 23.011, 44.896
-168.640, -397.487, 23.086, 44.929
-168.995, -398.172, 23.161, 44.962
-169.350, -398.859, 23.235, 44.995
-169.705, -399.550, 23.309, 45.028
-170.059, -400.244, 23.383, 45.061
-170.413, -400.940, 23.456, 45.094
-170.766, -401.640, 23.529, 45.127
-171.118, -402.343, 23.596, 45.160
-171.469, -403.048, 23.644, 45.193
-171.818, -403.755, 23.656, 45.226
-172.165, -404.461, 23.621, 45.259
-172.508, -405.166, 23.542, 45.292
-172.848, -405.869, 23.425, 45.325
-173.184, -406.568, 23.277, 45.358
-173.516, -407.263, 23.101, 45.391
-173.842, -407.953, 22.900, 45.424
-174.164, -408.637, 22.680, 45.457
-174.480, -409.315, 22.441, 45.490
-174.791, -409.987, 22.186, 45.523
-175.096, -410.651, 21.917, 45.556
-175.395, -411.308, 21.637, 45.589
-175.688, -411.957, 21.345, 45.622
-175.975, -412.599, 21.045, 45.655
-176.256, -413.232, 20.737, 45.688
-176.531, -413.856, 20.421, 45.721
-176.799, -414.472, 20.100, 45.754
-177.062, -415.078, 19.777, 45.787
-177.318, -415.676, 19.461, 45.820
-177.568, -416.266, 19.171, 45.853
-177.812, -416.850, 18.910, 45.886
-178.051, -417.425, 18.636, 45.919
-178.285, -417.994, 18.382, 45.952
-178.512, -418.557, 18.138, 45.985
-178.735, -419.113, 17.898, 46.018
-178.952, -419.663, 17.678, 46.051
-179.164, -420.208, 17.462, 46.084
-179.371, -420.747, 17.259, 46.117
-179.573, -421.281, 17.061, 46.150
